Source,Target,type
1775032.0,71466583.0,indicative
126727237.0,1775032.0,indicative
29870604.0,1775277.0,indicative
1775277.0,85594280.0,indicative
1775332.0,1775427.0,indicative
1757761712.0,1775332.0,indicative
1775332.0,1769357011.0,indicative
1775342.0,1776787.0,indicative
1775352.0,1776797.0,indicative
1775497.0,1775372.0,indicative
1775507.0,1775372.0,indicative
1775532.0,1775372.0,indicative
1775642.0,1775427.0,indicative
1775427.0,1775692.0,indicative
1775697.0,1775427.0,indicative
1775427.0,1775702.0,indicative
1775427.0,1776067.0,indicative
1776592.0,1775427.0,indicative
1775427.0,2258712.0,indicative
1775427.0,4144900.0,indicative
1775427.0,47848061.0,indicative
1775427.0,71544480.0,indicative
1775427.0,71645784.0,indicative
71855072.0,1775427.0,indicative
72257890.0,1775427.0,indicative
1775427.0,231606915.0,indicative
1775427.0,257434376.0,indicative
260079039.0,1775427.0,indicative
348715502.0,1775427.0,indicative
1775427.0,348716744.0,indicative
351053875.0,1775427.0,indicative
1775427.0,405237425.0,indicative
1775427.0,784634759.0,indicative
1775427.0,784637359.0,indicative
1775427.0,1581729904.0,indicative
1775427.0,1657415100.0,indicative
1657417551.0,1775427.0,indicative
1775427.0,1657417886.0,indicative
1775427.0,1657719952.0,indicative
1658044571.0,1775427.0,indicative
1658061639.0,1775427.0,indicative
1775427.0,1659017558.0,indicative
1661374484.0,1775427.0,indicative
1661986440.0,1775427.0,indicative
1676846587.0,1775427.0,indicative
1775427.0,1678982942.0,indicative
1775427.0,1678983025.0,indicative
1775427.0,1704192615.0,indicative
1775427.0,1757761712.0,indicative
1790138559.0,1775427.0,indicative
1775427.0,1927284144.0,indicative
1775427.0,1927284194.0,indicative
1775637.0,1775452.0,indicative
1775452.0,1775642.0,indicative
1775452.0,1775647.0,indicative
1775692.0,1775452.0,indicative
1775452.0,1776067.0,indicative
1775452.0,1776377.0,indicative
1776592.0,1775452.0,indicative
1775452.0,2328456.0,indicative
1775452.0,4144900.0,indicative
24346308.0,1775452.0,indicative
24346316.0,1775452.0,indicative
126877750.0,1775452.0,indicative
1775452.0,250986010.0,indicative
1775452.0,348716744.0,indicative
1775452.0,352055084.0,indicative
1775452.0,1046491990.0,indicative
1661986440.0,1775452.0,indicative
1775452.0,1685158711.0,indicative
1771703752.0,1775452.0,indicative
1771705517.0,1775452.0,indicative
1775452.0,1776023686.0,indicative
1775477.0,1775642.0,indicative
3855141.0,1775477.0,indicative
1775507.0,1775497.0,indicative
1775497.0,1775532.0,indicative
1775507.0,1775532.0,indicative
1775642.0,1775507.0,indicative
1775782.0,1775602.0,indicative
1775602.0,1776477.0,indicative
1775602.0,23325791.0,indicative
1775602.0,47390229.0,indicative
136703631.0,1775602.0,indicative
136704168.0,1775602.0,indicative
136704309.0,1775602.0,indicative
1680050992.0,1775602.0,indicative
1775637.0,1776377.0,indicative
1775637.0,24346308.0,indicative
1775637.0,24346316.0,indicative
1775637.0,1685158711.0,indicative
1775692.0,1775642.0,indicative
1776002.0,1775642.0,indicative
1775642.0,1776067.0,indicative
1775642.0,1776592.0,indicative
1775642.0,1776627.0,indicative
1776702.0,1775642.0,indicative
2258712.0,1775642.0,indicative
1775642.0,2328456.0,indicative
1775642.0,3855141.0,indicative
4144648.0,1775642.0,indicative
4144900.0,1775642.0,indicative
1775642.0,4145668.0,indicative
1775642.0,4151162.0,indicative
1775642.0,23939045.0,indicative
1775642.0,24092923.0,indicative
47564647.0,1775642.0,indicative
71544480.0,1775642.0,indicative
71645784.0,1775642.0,indicative
126877750.0,1775642.0,indicative
1775642.0,229971214.0,indicative
231606915.0,1775642.0,indicative
1775642.0,235424562.0,indicative
235424693.0,1775642.0,indicative
250986010.0,1775642.0,indicative
348715502.0,1775642.0,indicative
1775642.0,348716744.0,indicative
1775642.0,352055084.0,indicative
1775642.0,359060026.0,indicative
784634759.0,1775642.0,indicative
900058271.0,1775642.0,indicative
1775642.0,938058920.0,indicative
1580215017.0,1775642.0,indicative
1775642.0,1580216068.0,indicative
1775642.0,1580216372.0,indicative
1775642.0,1580217054.0,indicative
1661986440.0,1775642.0,indicative
1676846587.0,1775642.0,indicative
1680358717.0,1775642.0,indicative
1775642.0,1771652313.0,indicative
1775642.0,1771703752.0,indicative
1776023686.0,1775642.0,indicative
1775642.0,1790138595.0,indicative
1046491990.0,1775647.0,indicative
47564647.0,1775692.0,indicative
71544480.0,1775692.0,indicative
71855072.0,1775692.0,indicative
72257890.0,1775692.0,indicative
1775692.0,784634759.0,indicative
1657415100.0,1775692.0,indicative
1657417551.0,1775692.0,indicative
1657417886.0,1775692.0,indicative
1657719952.0,1775692.0,indicative
1661374484.0,1775692.0,indicative
1661986440.0,1775692.0,indicative
1676846587.0,1775692.0,indicative
1927284144.0,1775692.0,indicative
1775697.0,1775702.0,indicative
1775697.0,72257890.0,indicative
1775697.0,257434376.0,indicative
405237425.0,1775697.0,indicative
1775697.0,784634759.0,indicative
1775697.0,1657417886.0,indicative
1775697.0,1657719952.0,indicative
1775697.0,1658044571.0,indicative
1775697.0,1658061639.0,indicative
1775697.0,1659017558.0,indicative
1775697.0,1659025202.0,indicative
1775697.0,1661986440.0,indicative
1775697.0,1676846587.0,indicative
1775697.0,1678982942.0,indicative
1775697.0,1678983025.0,indicative
1775697.0,1757761712.0,indicative
1775702.0,2258712.0,indicative
1775702.0,47848061.0,indicative
1775702.0,72257890.0,indicative
1775702.0,257434376.0,indicative
1775702.0,348715502.0,indicative
1775702.0,405237425.0,indicative
784634759.0,1775702.0,indicative
784637359.0,1775702.0,indicative
1657415100.0,1775702.0,indicative
1657417551.0,1775702.0,indicative
1657417886.0,1775702.0,indicative
1657719952.0,1775702.0,indicative
1658044571.0,1775702.0,indicative
1658061639.0,1775702.0,indicative
1659017558.0,1775702.0,indicative
1659025202.0,1775702.0,indicative
1661986440.0,1775702.0,indicative
1775702.0,1676846587.0,indicative
1678982942.0,1775702.0,indicative
1927284194.0,1775702.0,indicative
2328456.0,1775757.0,indicative
1775782.0,1776477.0,indicative
2208445.0,1775782.0,indicative
23325791.0,1775782.0,indicative
1775782.0,47390229.0,indicative
136703631.0,1775782.0,indicative
1775782.0,136704168.0,indicative
136704309.0,1775782.0,indicative
353834062.0,1775782.0,indicative
1680050992.0,1775782.0,indicative
1775867.0,1777127.0,indicative
1777132.0,1775867.0,indicative
146861779.0,1775867.0,indicative
1775867.0,228383796.0,indicative
228388747.0,1775867.0,indicative
1775867.0,353834062.0,indicative
1775907.0,1775912.0,indicative
1775907.0,1776107.0,indicative
23996074.0,1775912.0,indicative
1775912.0,47830388.0,indicative
1775912.0,71603711.0,indicative
1775912.0,353834062.0,indicative
2258520.0,1776067.0,indicative
1776067.0,2258712.0,indicative
24092923.0,1776067.0,indicative
1776067.0,71645784.0,indicative
348715502.0,1776067.0,indicative
1776067.0,348716744.0,indicative
1776067.0,1704192615.0,indicative
1790138595.0,1776067.0,indicative
4151162.0,1776087.0,indicative
128676455.0,1776087.0,indicative
82805306.0,1776347.0,indicative
24346308.0,1776377.0,indicative
24346316.0,1776377.0,indicative
129609800.0,1776377.0,indicative
1685158711.0,1776377.0,indicative
1776477.0,23325791.0,indicative
136703631.0,1776477.0,indicative
136704168.0,1776477.0,indicative
136704309.0,1776477.0,indicative
1776477.0,1680050992.0,indicative
1776592.0,784634759.0,indicative
1776592.0,1657417886.0,indicative
1661986440.0,1776592.0,indicative
1776702.0,1776627.0,indicative
1776627.0,4145668.0,indicative
23939045.0,1776627.0,indicative
400766326.0,1776627.0,indicative
23939045.0,1776702.0,indicative
348211982.0,1776787.0,indicative
146861779.0,1777127.0,indicative
1777132.0,146861779.0,indicative
1777132.0,228377622.0,indicative
1777132.0,228388747.0,indicative
1888788429.0,1790169567.0,indicative
136703631.0,2208445.0,indicative
136704168.0,2208445.0,indicative
2208445.0,136704309.0,indicative
2208445.0,338340784.0,indicative
2258712.0,2229035.0,indicative
24345947.0,2229035.0,indicative
128314283.0,2229035.0,indicative
2258712.0,2258520.0,indicative
2258520.0,128676455.0,indicative
4144648.0,2258712.0,indicative
24092923.0,2258712.0,indicative
2258712.0,71645784.0,indicative
2258712.0,128314283.0,indicative
348715502.0,2258712.0,indicative
2258712.0,348716744.0,indicative
354383074.0,2258712.0,indicative
2258712.0,1704192615.0,indicative
2258712.0,1789653698.0,indicative
2258712.0,1790138595.0,indicative
2258712.0,1790169567.0,indicative
2258712.0,1888788429.0,indicative
227318424.0,348607885.0,indicative
23610182.0,22827171.0,indicative
22827171.0,227318424.0,indicative
22827171.0,229971214.0,indicative
22827171.0,348607885.0,indicative
229734640.0,352059163.0,indicative
352617902.0,229912643.0,indicative
352624843.0,229912643.0,indicative
1581023265.0,229912643.0,indicative
229971214.0,231606915.0,indicative
359060026.0,229971214.0,indicative
229971214.0,1676846587.0,indicative
359060026.0,231606915.0,indicative
231606915.0,938058920.0,indicative
1676846587.0,231606915.0,indicative
126877750.0,2328456.0,indicative
1499247990.0,2328456.0,indicative
2328456.0,1771652313.0,indicative
136703631.0,23325791.0,indicative
23325791.0,136704168.0,indicative
23325791.0,136704309.0,indicative
227318424.0,23610182.0,indicative
23610182.0,348607885.0,indicative
23610182.0,348608416.0,indicative
1932632950.0,23610182.0,indicative
24174877.0,23813560.0,indicative
24175202.0,23813560.0,indicative
47572541.0,23985644.0,indicative
23996074.0,47830388.0,indicative
23996396.0,24302061.0,indicative
24002581.0,24005195.0,indicative
24002581.0,44989325.0,indicative
72495962.0,24002581.0,indicative
231672762.0,24002581.0,indicative
24004448.0,24005195.0,indicative
24005195.0,47572529.0,indicative
47572541.0,24005195.0,indicative
72495962.0,24005195.0,indicative
24005195.0,72496701.0,indicative
24005195.0,231672762.0,indicative
444523163.0,24005195.0,indicative
71645784.0,24092923.0,indicative
1704192615.0,24092923.0,indicative
82805306.0,24166696.0,indicative
24174877.0,24175202.0,indicative
24174877.0,71466740.0,indicative
71466740.0,24175202.0,indicative
126727237.0,24175202.0,indicative
128314283.0,24345947.0,indicative
24345947.0,230597543.0,indicative
24346085.0,47977389.0,indicative
24346308.0,24346316.0,indicative
1685158711.0,24346308.0,indicative
1685158711.0,24346316.0,indicative
24429568.0,47830388.0,indicative
24429568.0,48289169.0,indicative
71898059.0,24429568.0,indicative
24508366.0,132121224.0,indicative
24508366.0,260077392.0,indicative
24508366.0,350849052.0,indicative
24508366.0,352072600.0,indicative
352252328.0,24508366.0,indicative
257434376.0,351053875.0,indicative
257434376.0,405237425.0,indicative
784634759.0,257434376.0,indicative
1657415100.0,257434376.0,indicative
1657417551.0,257434376.0,indicative
1657719952.0,257434376.0,indicative
1676846587.0,257434376.0,indicative
1678982942.0,257434376.0,indicative
350849052.0,260077392.0,indicative
260077392.0,352252328.0,indicative
85594280.0,29870604.0,indicative
830901136.0,338340784.0,indicative
348715502.0,348716744.0,indicative
348715502.0,1704192615.0,indicative
1790138595.0,348715502.0,indicative
1888788429.0,348716744.0,indicative
350849052.0,352072600.0,indicative
352252328.0,350849052.0,indicative
784634759.0,351053875.0,indicative
351053875.0,1676846587.0,indicative
351053875.0,1678982942.0,indicative
1678983025.0,351053875.0,indicative
352059100.0,352059163.0,indicative
840801900.0,352059163.0,indicative
352059163.0,840814050.0,indicative
352252328.0,352072600.0,indicative
352617902.0,352624843.0,indicative
353834062.0,352624843.0,indicative
352624843.0,1581023265.0,indicative
353834062.0,352625368.0,indicative
1581023265.0,353834062.0,indicative
353834062.0,1680050992.0,indicative
359060026.0,938058920.0,indicative
1676846587.0,359060026.0,indicative
405237425.0,784634759.0,indicative
1657417886.0,405237425.0,indicative
1657719952.0,405237425.0,indicative
1658044571.0,405237425.0,indicative
405237425.0,1658061639.0,indicative
1676846587.0,405237425.0,indicative
1678982942.0,405237425.0,indicative
405237425.0,1678983025.0,indicative
4144648.0,71645784.0,indicative
4144648.0,1704192615.0,indicative
71855072.0,4144900.0,indicative
132121224.0,4145120.0,indicative
23939045.0,4145668.0,indicative
47980922.0,4150874.0,indicative
4151162.0,24092923.0,indicative
71645784.0,4151162.0,indicative
72259583.0,4151162.0,indicative
4151162.0,128314283.0,indicative
128676455.0,4151162.0,indicative
1704192615.0,4151162.0,indicative
136703631.0,4151954.0,indicative
136704168.0,4151954.0,indicative
4151954.0,136704309.0,indicative
338340784.0,4151954.0,indicative
353834062.0,4151954.0,indicative
44989325.0,47572529.0,indicative
47572541.0,44989325.0,indicative
72495962.0,44989325.0,indicative
44989325.0,72496701.0,indicative
354337707.0,47233600.0,indicative
136703631.0,47390229.0,indicative
47390229.0,136704168.0,indicative
136704309.0,47390229.0,indicative
47572475.0,72495962.0,indicative
47572541.0,47572529.0,indicative
72495962.0,47572529.0,indicative
47572529.0,72496701.0,indicative
47572529.0,231672762.0,indicative
47572541.0,72495962.0,indicative
47572541.0,72496701.0,indicative
47830388.0,47947735.0,indicative
48289169.0,47830388.0,indicative
71898059.0,47830388.0,indicative
354987130.0,47830388.0,indicative
47830388.0,1670074783.0,indicative
47848061.0,405237425.0,indicative
784637359.0,47848061.0,indicative
1581729904.0,47848061.0,indicative
1657719952.0,47848061.0,indicative
47848061.0,1790138559.0,indicative
128314283.0,47977389.0,indicative
47980922.0,128314283.0,indicative
47980922.0,129699210.0,indicative
47987731.0,230665709.0,indicative
47987731.0,350462476.0,indicative
350468544.0,47987731.0,indicative
47997051.0,353834062.0,indicative
71898059.0,48289169.0,indicative
48289169.0,354987130.0,indicative
126727237.0,71466583.0,indicative
71466740.0,126727237.0,indicative
71544625.0,71556171.0,indicative
359060026.0,71544625.0,indicative
71556171.0,359060026.0,indicative
71603711.0,128676975.0,indicative
71630664.0,352059163.0,indicative
348715502.0,71645784.0,indicative
71645784.0,1704192615.0,indicative
1790138595.0,71645784.0,indicative
1888788429.0,71645784.0,indicative
71840397.0,128676975.0,indicative
71855072.0,1657719952.0,indicative
71855072.0,1661374484.0,indicative
71855072.0,1757761712.0,indicative
129833984.0,71883318.0,indicative
784637359.0,72257890.0,indicative
1657417886.0,72257890.0,indicative
1657719952.0,72257890.0,indicative
1661986440.0,72257890.0,indicative
72257890.0,1676846587.0,indicative
72257890.0,1927284144.0,indicative
136703631.0,72259676.0,indicative
72259676.0,136704168.0,indicative
136704309.0,72259676.0,indicative
353834062.0,72259676.0,indicative
72495962.0,72496701.0,indicative
72495962.0,231672762.0,indicative
72495962.0,444523163.0,indicative
784634759.0,1657415100.0,indicative
1657417551.0,784634759.0,indicative
1657417886.0,784634759.0,indicative
784634759.0,1657719952.0,indicative
1676846587.0,784634759.0,indicative
784634759.0,1678983025.0,indicative
1757761712.0,784634759.0,indicative
1657417886.0,784637359.0,indicative
1657719952.0,784637359.0,indicative
784637359.0,1790138559.0,indicative
229720940.0,82805306.0,indicative
348760034.0,82805306.0,indicative
82805306.0,353834062.0,indicative
1676846587.0,938058920.0,indicative
1771652313.0,938058920.0,indicative
